,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,pagerank,weighted_degree_centrality,weighted_pagerank,composite_centrality,node_type,weight,label,degree,repo_id,repo_name,in_lcc
R_142161875,0.00015353907569476432,0.23529194655643315,0.0,0.002929108428603332,4.7610486528328076e-05,0.0016889298326424075,4.7610486528328076e-05,0.09571652052870586,Repo,1,R_142161875,1,142161875,,True
R_349424951,0.00015353907569476432,0.23529194655643315,0.0,0.002929108428603332,2.5341676757829173e-05,0.00015353907569476432,2.5341676757829173e-05,0.09544939870339399,Repo,1,R_349424951,1,349424951,,True
R_291038744,0.00015353907569476432,0.23529194655643315,0.0,0.002929108428603332,5.651801043652764e-05,0.0023030861354214646,5.651801043652764e-05,0.09582336925883059,Repo,1,R_291038744,1,291038744,,True
R_108169607,0.00015353907569476432,0.23529194655643315,0.0,0.002929108428603332,2.5341676757829173e-05,0.00015353907569476432,2.5341676757829173e-05,0.09544939870339399,Repo,1,R_108169607,1,108169607,,True
R_145900295,0.00015353907569476432,0.23529194655643315,0.0,0.002929108428603332,6.31986533676773e-05,0.0027637033625057578,6.31986533676773e-05,0.09590350580642414,Repo,1,R_145900295,1,145900295,,True
R_146313205,0.00015353907569476432,0.23529194655643315,0.0,0.002929108428603332,2.5341676757829173e-05,0.00015353907569476432,2.5341676757829173e-05,0.09544939870339399,Repo,1,R_146313205,1,146313205,,True
R_268833180,0.00015353907569476432,0.23529194655643315,0.0,0.002929108428603332,4.5383605551278184e-05,0.0015353907569476432,4.5383605551278184e-05,0.09568980834617465,Repo,1,R_268833180,1,268833180,,True
R_508014426,0.00015353907569476432,0.23529194655643315,0.0,0.002929108428603332,2.5341676757829173e-05,0.00015353907569476432,2.5341676757829173e-05,0.09544939870339399,Repo,1,R_508014426,1,508014426,,True
R_147850769,0.00015353907569476432,0.23529194655643315,0.0,0.002929108428603332,2.5341676757829173e-05,0.00015353907569476432,2.5341676757829173e-05,0.09544939870339399,Repo,1,R_147850769,1,147850769,,True
R_12584841,0.00015353907569476432,0.23529194655643315,0.0,0.002929108428603332,3.202231968897885e-05,0.0006141563027790573,3.202231968897885e-05,0.09552953525098754,Repo,1,R_12584841,1,12584841,,True
R_78667796,0.00015353907569476432,0.23529194655643315,0.0,0.002929108428603332,2.5341676757829173e-05,0.00015353907569476432,2.5341676757829173e-05,0.09544939870339399,Repo,1,R_78667796,1,78667796,,True
R_722083284,0.00015353907569476432,0.23529194655643315,0.0,0.002929108428603332,2.7568557734879064e-05,0.00030707815138952864,2.7568557734879064e-05,0.0954761108859252,Repo,1,R_722083284,1,722083284,,True
R_213417638,0.00015353907569476432,0.23529194655643315,0.0,0.002929108428603332,2.7568557734879064e-05,0.00030707815138952864,2.7568557734879064e-05,0.0954761108859252,Repo,1,R_213417638,1,213417638,,True
R_1388495,0.00030707815138952864,0.24672962303583867,9.003330807997337e-07,0.0040236863098490625,5.1879984180225315e-05,0.0009212344541685859,5.1879984180225315e-05,0.10130349650448058,Repo,1,R_1388495,2,1388495,,True
R_206424,0.005066789497927222,0.26238887059598287,0.0039532559044518035,0.008590291958161304,0.0015644124507253859,0.009365883617380623,0.0015644124507253859,0.14301940575989083,Repo,1,R_206424,35,206424,apache/cassandra,True
R_26947860,0.00015353907569476432,0.23529194655643315,0.0,0.002929108428603332,2.5341676757829173e-05,0.00015353907569476432,2.5341676757829173e-05,0.09544939870339399,Repo,1,R_26947860,1,26947860,,True
R_546206616,0.013204360509749732,0.3181296471879834,0.012331800475231714,0.03293078811742003,0.005353606007775982,0.11776447105788423,0.005353606007775982,0.2517204505456059,Repo,1,R_546206616,88,546206616,chroma-core/chroma,True
R_635240594,0.00015353907569476432,0.241358421989172,0.0,0.0013138664766860527,4.070586192409961e-05,0.00046061722708429296,4.070586192409961e-05,0.09710830988053466,Repo,1,R_635240594,1,635240594,,True
R_676410846,0.00015353907569476432,0.241358421989172,0.0,0.0013138664766860527,8.17516829251804e-05,0.0015353907569476432,8.17516829251804e-05,0.09756320661046894,Repo,1,R_676410846,1,676410846,,True
R_671811685,0.00015353907569476432,0.241358421989172,0.0,0.0013138664766860527,2.8978484495219395e-05,0.00015353907569476432,2.8978484495219395e-05,0.09697833938626774,Repo,1,R_671811685,1,671811685,,True
R_671795684,0.00015353907569476432,0.241358421989172,0.0,0.0013138664766860527,2.8978484495219395e-05,0.00015353907569476432,2.8978484495219395e-05,0.09697833938626774,Repo,1,R_671795684,1,671795684,,True
R_679730958,0.00015353907569476432,0.241358421989172,0.0,0.0013138664766860527,3.48421732096595e-05,0.00030707815138952864,3.48421732096595e-05,0.09704332463340122,Repo,1,R_679730958,1,679730958,,True
R_602665730,0.00015353907569476432,0.241358421989172,0.0,0.0013138664766860527,0.003089823993432957,0.08030093658836174,0.003089823993432957,0.1309006383899369,Repo,1,R_602665730,1,602665730,,True
R_676208116,0.00015353907569476432,0.241358421989172,0.0,0.0013138664766860527,7.002430549630016e-05,0.0012283126055581146,7.002430549630016e-05,0.09743323611620201,Repo,1,R_676208116,1,676208116,,True
R_438419937,0.00030707815138952864,0.2466914325516601,8.936267577510098e-06,0.0019191991897453521,4.949918254549668e-05,0.0006141563027790573,4.949918254549668e-05,0.1000717590386033,Repo,1,R_438419937,2,438419937,,True
R_155220641,0.00015353907569476432,0.241358421989172,0.0,0.0013138664766860527,2.8978484495219395e-05,0.00015353907569476432,2.8978484495219395e-05,0.09697833938626774,Repo,1,R_155220641,1,155220641,,True
R_656099147,0.00015353907569476432,0.241358421989172,0.0,0.0013138664766860527,4.656955063853972e-05,0.0006141563027790573,4.656955063853972e-05,0.09717329512766815,Repo,1,R_656099147,1,656099147,,True
R_651278448,0.00015353907569476432,0.241358421989172,0.0,0.0013138664766860527,3.48421732096595e-05,0.00030707815138952864,3.48421732096595e-05,0.09704332463340122,Repo,1,R_651278448,1,651278448,,True
R_685163084,0.00015353907569476432,0.241358421989172,0.0,0.0013138664766860527,3.48421732096595e-05,0.00030707815138952864,3.48421732096595e-05,0.09704332463340122,Repo,1,R_685163084,1,685163084,,True
R_672756585,0.00015353907569476432,0.241358421989172,0.0,0.0013138664766860527,3.48421732096595e-05,0.00030707815138952864,3.48421732096595e-05,0.09704332463340122,Repo,1,R_672756585,1,672756585,,True
R_617868717,0.00015353907569476432,0.241358421989172,0.0,0.0013138664766860527,2.8978484495219395e-05,0.00015353907569476432,2.8978484495219395e-05,0.09697833938626774,Repo,1,R_617868717,1,617868717,,True
R_185478926,0.00015353907569476432,0.241358421989172,0.0,0.0013138664766860527,2.8978484495219395e-05,0.00015353907569476432,2.8978484495219395e-05,0.09697833938626774,Repo,1,R_185478926,1,185478926,,True
R_728703084,0.00015353907569476432,0.241358421989172,0.0,0.0013138664766860527,2.8978484495219395e-05,0.00015353907569476432,2.8978484495219395e-05,0.09697833938626774,Repo,1,R_728703084,1,728703084,,True
R_678540761,0.00015353907569476432,0.241358421989172,0.0,0.0013138664766860527,3.48421732096595e-05,0.00030707815138952864,3.48421732096595e-05,0.09704332463340122,Repo,1,R_678540761,1,678540761,,True
R_707422832,0.00015353907569476432,0.241358421989172,0.0,0.0013138664766860527,2.8978484495219395e-05,0.00015353907569476432,2.8978484495219395e-05,0.09697833938626774,Repo,1,R_707422832,1,707422832,,True
R_674149041,0.00015353907569476432,0.241358421989172,0.0,0.0013138664766860527,2.8978484495219395e-05,0.00015353907569476432,2.8978484495219395e-05,0.09697833938626774,Repo,1,R_674149041,1,674149041,,True
R_672491464,0.00015353907569476432,0.241358421989172,0.0,0.0013138664766860527,2.8978484495219395e-05,0.00015353907569476432,2.8978484495219395e-05,0.09697833938626774,Repo,1,R_672491464,1,672491464,,True
R_618613272,0.00015353907569476432,0.241358421989172,0.0,0.0013138664766860527,4.070586192409961e-05,0.00046061722708429296,4.070586192409961e-05,0.09710830988053466,Repo,1,R_618613272,1,618613272,,True
R_696400903,0.00015353907569476432,0.241358421989172,0.0,0.0013138664766860527,2.8978484495219395e-05,0.00015353907569476432,2.8978484495219395e-05,0.09697833938626774,Repo,1,R_696400903,1,696400903,,True
R_643327645,0.00015353907569476432,0.241358421989172,0.0,0.0013138664766860527,4.656955063853972e-05,0.0006141563027790573,4.656955063853972e-05,0.09717329512766815,Repo,1,R_643327645,1,643327645,,True
R_598342280,0.00030707815138952864,0.2466914325516601,8.936267577510098e-06,0.0019191991897453521,9.347463545353442e-05,0.0016889298326424075,9.347463545353442e-05,0.10055748665082016,Repo,1,R_598342280,2,598342280,,True
R_660205230,0.00015353907569476432,0.241358421989172,0.0,0.0013138664766860527,7.002430549630016e-05,0.0012283126055581146,7.002430549630016e-05,0.09743323611620201,Repo,1,R_660205230,1,660205230,,True
R_715255303,0.00015353907569476432,0.241358421989172,0.0,0.0013138664766860527,3.48421732096595e-05,0.00030707815138952864,3.48421732096595e-05,0.09704332463340122,Repo,1,R_715255303,1,715255303,,True
R_542858730,0.00015353907569476432,0.241358421989172,0.0,0.0013138664766860527,2.8978484495219395e-05,0.00015353907569476432,2.8978484495219395e-05,0.09697833938626774,Repo,1,R_542858730,1,542858730,,True
R_460077424,0.00015353907569476432,0.241358421989172,0.0,0.0013138664766860527,2.8978484495219395e-05,0.00015353907569476432,2.8978484495219395e-05,0.09697833938626774,Repo,1,R_460077424,1,460077424,,True
R_257313499,0.00015353907569476432,0.241358421989172,0.0,0.0013138664766860527,2.8978484495219395e-05,0.00015353907569476432,2.8978484495219395e-05,0.09697833938626774,Repo,1,R_257313499,1,257313499,,True
R_488104350,0.00015353907569476432,0.241358421989172,0.0,0.0013138664766860527,2.8978484495219395e-05,0.00015353907569476432,2.8978484495219395e-05,0.09697833938626774,Repo,1,R_488104350,1,488104350,,True
R_659957668,0.00015353907569476432,0.241358421989172,0.0,0.0013138664766860527,2.8978484495219395e-05,0.00015353907569476432,2.8978484495219395e-05,0.09697833938626774,Repo,1,R_659957668,1,659957668,,True
R_15502383,0.00015353907569476432,0.241358421989172,0.0,0.0013138664766860527,2.8978484495219395e-05,0.00015353907569476432,2.8978484495219395e-05,0.09697833938626774,Repo,1,R_15502383,1,15502383,,True
R_642880013,0.00015353907569476432,0.241358421989172,0.0,0.0013138664766860527,2.8978484495219395e-05,0.00015353907569476432,2.8978484495219395e-05,0.09697833938626774,Repo,1,R_642880013,1,642880013,,True
R_666590450,0.00015353907569476432,0.241358421989172,0.0,0.0013138664766860527,8.761537163962049e-05,0.0016889298326424075,8.761537163962049e-05,0.09762819185760241,Repo,1,R_666590450,1,666590450,,True
R_658303145,0.00015353907569476432,0.241358421989172,0.0,0.0013138664766860527,2.8978484495219395e-05,0.00015353907569476432,2.8978484495219395e-05,0.09697833938626774,Repo,1,R_658303145,1,658303145,,True
R_648017819,0.00015353907569476432,0.241358421989172,0.0,0.0013138664766860527,2.8978484495219395e-05,0.00015353907569476432,2.8978484495219395e-05,0.09697833938626774,Repo,1,R_648017819,1,648017819,,True
R_198616978,0.00030707815138952864,0.25159838977030546,0.00011336004711753208,0.0019958038931089358,5.144028606867413e-05,0.00030707815138952864,5.144028606867413e-05,0.10219445873382514,Repo,1,R_198616978,2,198616978,,True
R_650805128,0.00015353907569476432,0.241358421989172,0.0,0.0013138664766860527,3.48421732096595e-05,0.00030707815138952864,3.48421732096595e-05,0.09704332463340122,Repo,1,R_650805128,1,650805128,,True
R_648351990,0.00015353907569476432,0.241358421989172,0.0,0.0013138664766860527,3.48421732096595e-05,0.00030707815138952864,3.48421732096595e-05,0.09704332463340122,Repo,1,R_648351990,1,648351990,,True
R_644693223,0.00015353907569476432,0.241358421989172,0.0,0.0013138664766860527,2.8978484495219395e-05,0.00015353907569476432,2.8978484495219395e-05,0.09697833938626774,Repo,1,R_644693223,1,644693223,,True
R_650654562,0.00015353907569476432,0.241358421989172,0.0,0.0013138664766860527,4.070586192409961e-05,0.00046061722708429296,4.070586192409961e-05,0.09710830988053466,Repo,1,R_650654562,1,650654562,,True
R_704543233,0.00015353907569476432,0.241358421989172,0.0,0.0013138664766860527,6.416061678186005e-05,0.0010747735298633502,6.416061678186005e-05,0.09736825086906853,Repo,1,R_704543233,1,704543233,,True
R_118668940,0.00030707815138952864,0.24289415529985522,0.00020902660679318583,0.0014399296175943883,5.382978550980334e-05,0.00030707815138952864,5.382978550980334e-05,0.09855878380132012,Repo,1,R_118668940,2,118668940,,True
R_90194616,0.00015353907569476432,0.241358421989172,0.0,0.0013138664766860527,2.8978484495219395e-05,0.00015353907569476432,2.8978484495219395e-05,0.09697833938626774,Repo,1,R_90194616,1,90194616,,True
R_627996184,0.00015353907569476432,0.241358421989172,0.0,0.0013138664766860527,4.070586192409961e-05,0.00046061722708429296,4.070586192409961e-05,0.09710830988053466,Repo,1,R_627996184,1,627996184,,True
R_133134007,0.00015353907569476432,0.241358421989172,0.0,0.0013138664766860527,4.070586192409961e-05,0.00046061722708429296,4.070586192409961e-05,0.09710830988053466,Repo,1,R_133134007,1,133134007,,True
R_237402828,0.00015353907569476432,0.241358421989172,0.0,0.0013138664766860527,2.8978484495219395e-05,0.00015353907569476432,2.8978484495219395e-05,0.09697833938626774,Repo,1,R_237402828,1,237402828,,True
R_68465360,0.00030707815138952864,0.24757281553398058,2.776701270255639e-05,0.0019139708307752267,0.0002070492210809624,0.018271150007676953,0.0002070492210809624,0.102474726274934,Repo,1,R_68465360,2,68465360,,True
R_348897374,0.00015353907569476432,0.241358421989172,0.0,0.0013138664766860527,3.48421732096595e-05,0.00030707815138952864,3.48421732096595e-05,0.09704332463340122,Repo,1,R_348897374,1,348897374,,True
R_635112170,0.00015353907569476432,0.241358421989172,0.0,0.0013138664766860527,2.8978484495219395e-05,0.00015353907569476432,2.8978484495219395e-05,0.09697833938626774,Repo,1,R_635112170,1,635112170,,True
R_251747948,0.00015353907569476432,0.241358421989172,0.0,0.0013138664766860527,4.070586192409961e-05,0.00046061722708429296,4.070586192409961e-05,0.09710830988053466,Repo,1,R_251747948,1,251747948,,True
R_14076122,0.00030707815138952864,0.2531972356819446,6.603016321693564e-05,0.002840428385137625,4.0635491137803414e-05,0.00030707815138952864,4.0635491137803414e-05,0.10314078293697429,Repo,1,R_14076122,2,14076122,,True
R_175296188,0.00015353907569476432,0.241358421989172,0.0,0.0013138664766860527,2.8978484495219395e-05,0.00015353907569476432,2.8978484495219395e-05,0.09697833938626774,Repo,1,R_175296188,1,175296188,,True
R_403020531,0.00015353907569476432,0.241358421989172,0.0,0.0013138664766860527,2.8978484495219395e-05,0.00015353907569476432,2.8978484495219395e-05,0.09697833938626774,Repo,1,R_403020531,1,403020531,,True
R_627066574,0.00015353907569476432,0.241358421989172,0.0,0.0013138664766860527,2.8978484495219395e-05,0.00015353907569476432,2.8978484495219395e-05,0.09697833938626774,Repo,1,R_627066574,1,627066574,,True
R_199398069,0.00015353907569476432,0.241358421989172,0.0,0.0013138664766860527,2.8978484495219395e-05,0.00015353907569476432,2.8978484495219395e-05,0.09697833938626774,Repo,1,R_199398069,1,199398069,,True
R_627480054,0.00015353907569476432,0.241358421989172,0.0,0.0013138664766860527,3.48421732096595e-05,0.00030707815138952864,3.48421732096595e-05,0.09704332463340122,Repo,1,R_627480054,1,627480054,,True
R_621434160,0.00015353907569476432,0.241358421989172,0.0,0.0013138664766860527,4.656955063853972e-05,0.0006141563027790573,4.656955063853972e-05,0.09717329512766815,Repo,1,R_621434160,1,621434160,,True
R_601161044,0.00015353907569476432,0.241358421989172,0.0,0.0013138664766860527,5.243323935297984e-05,0.0007676953784738216,5.243323935297984e-05,0.0972382803748016,Repo,1,R_601161044,1,601161044,,True
R_166363507,0.00015353907569476432,0.241358421989172,0.0,0.0013138664766860527,2.8978484495219395e-05,0.00015353907569476432,2.8978484495219395e-05,0.09697833938626774,Repo,1,R_166363507,1,166363507,,True
R_651392599,0.00015353907569476432,0.241358421989172,0.0,0.0013138664766860527,2.8978484495219395e-05,0.00015353907569476432,2.8978484495219395e-05,0.09697833938626774,Repo,1,R_651392599,1,651392599,,True
R_633656569,0.00015353907569476432,0.241358421989172,0.0,0.0013138664766860527,2.8978484495219395e-05,0.00015353907569476432,2.8978484495219395e-05,0.09697833938626774,Repo,1,R_633656569,1,633656569,,True
R_80945428,0.00015353907569476432,0.241358421989172,0.0,0.0013138664766860527,2.8978484495219395e-05,0.00015353907569476432,2.8978484495219395e-05,0.09697833938626774,Repo,1,R_80945428,1,80945428,,True
R_7053637,0.00015353907569476432,0.241358421989172,0.0,0.0013138664766860527,7.002430549630016e-05,0.0012283126055581146,7.002430549630016e-05,0.09743323611620201,Repo,1,R_7053637,1,7053637,,True
R_62725884,0.00015353907569476432,0.241358421989172,0.0,0.0013138664766860527,2.8978484495219395e-05,0.00015353907569476432,2.8978484495219395e-05,0.09697833938626774,Repo,1,R_62725884,1,62725884,,True
R_571390155,0.00015353907569476432,0.241358421989172,0.0,0.0013138664766860527,6.416061678186005e-05,0.0010747735298633502,6.416061678186005e-05,0.09736825086906853,Repo,1,R_571390155,1,571390155,,True
R_458793640,0.00015353907569476432,0.2354135893648449,0.0,0.001150947845181439,4.682840084360404e-05,0.0010747735298633502,4.682840084360404e-05,0.09473452756010563,Repo,1,R_458793640,1,458793640,,True
